DATETIME,TA,RH,VW,ISWR,RSWR,ILWR,TSS,PSUM,HS,TSG
,C,%,M/S,W/M2,W/M2,W/M2,C,MM,MM,C
2021-04-11T09:00:00,-6.56,58.47,2.56,0,2.55,163.7,-9.96,84.582,940.054,0.12
2021-04-11T10:00:00,-6.7,53.13,2.73,0,2.52,160.3,-10.52,84.582,939.038,0.11
2021-04-11T11:00:00,-7.54,59.59,2.32,0,0,152.6,-11.32,84.582,940.054,0.1
2021-04-11T12:00:00,-8.01,56.62,2.14,0,0,149.6,-11.91,84.582,940.054,0.1
2021-04-11T13:00:00,-8.55,62.77,1.71,0,0,148.7,-12.54,84.582,940.054,0.09
2021-04-11T14:00:00,-8.54,60.6,2.23,3.78,4.89,147.9,-12.58,84.328,941.07,0.09
2021-04-11T15:00:00,-7.92,55.07,2.64,28.16,24.92,154.8,-12.09,84.328,942.086,0.08
2021-04-11T16:00:00,-7.24,55.85,2.07,53.91,41.8,157.3,-11.84,84.328,939.038,0.07
2021-04-11T17:00:00,-4.82,44.65,1.87,697.2,180.8,164.3,-8.38,84.582,940.054,0.07
2021-04-11T18:00:00,-2.63,40.51,1.84,896,264.1,171.2,-4.26,84.836,937.006,0.08
2021-04-11T19:00:00,-0.45,39.78,1.72,1013,379.9,177,-1.55,85.09,940.054,0.07
2021-04-11T20:00:00,1.62,36.96,1.38,1057,435.6,181.3,-0.4,85.344,930.91,0.06
2021-04-11T21:00:00,2.05,34.39,1.84,1036,458.5,179.4,-0.42,85.598,930.91,0.07
2021-04-11T22:00:00,2.73,34.16,1.9,950,451.4,178.7,-0.46,85.598,935.99,0.07
2021-04-11T23:00:00,2.16,35.23,2.31,795.9,412.2,177.8,-0.96,85.598,938.022,0.07
2021-04-12T00:00:00,1.76,34.13,2.58,582.8,342,174.9,-2.12,85.598,947.928,0.08
2021-04-12T01:00:00,1.09,35.25,2.94,354.9,214.5,172.3,-2.97,85.598,937.006,0.08
2021-04-12T02:00:00,0.13,40.52,3.02,121,109.5,171.8,-3.83,85.344,934.974,0.07
2021-04-12T03:00:00,-1.69,39.03,2.94,4.05,14.07,170.8,-5.81,85.09,932.942,0.07
2021-04-12T04:00:00,-2.46,42.61,2.36,0,2.68,170.6,-6.95,85.09,933.958,0.08
2021-04-12T05:00:00,-2.74,45.34,1.87,0,3.11,172,-7.51,84.836,932.942,0.08
2021-04-12T06:00:00,-2.88,45.14,1.71,0,3.19,171.9,-7.97,84.836,928.116,0.08
2021-04-12T07:00:00,-3.22,43.92,1.7,0,2.92,170.3,-8.38,84.836,929.894,0.08
2021-04-12T08:00:00,-3.29,45.44,1.99,0,3.04,168.7,-8.56,84.836,928.878,0.08
2021-04-12T09:00:00,-3.63,47.89,2.02,0,2.5,166.5,-8.82,84.836,929.894,0.07
2021-04-12T10:00:00,-4,49.44,2.14,0,2.49,165.1,-9.13,84.836,930.91,0.07
2021-04-12T11:00:00,-4.39,51.98,1.73,0,0,159.2,-9.77,84.836,928.878,0.07
2021-04-12T12:00:00,-4.65,52.13,2.18,0,0,157.8,-9.75,84.836,928.116,0.07
2021-04-12T13:00:00,-5.44,52.27,1.1,0,0,159,-10.73,84.836,928.116,0.07
2021-04-12T14:00:00,-5.49,54.83,0.51,3.81,4.01,157.7,-11.2,84.836,928.116,0.07
2021-04-12T15:00:00,-5.32,54.79,0.42,32.72,27.07,162.8,-11.48,84.836,929.894,0.07
2021-04-12T16:00:00,-3.86,51.7,0.55,86.4,48.26,168.8,-10.34,84.836,928.116,0.07
2021-04-12T17:00:00,-1.06,46.88,1.25,675.1,184,178.5,-5.89,84.836,927.1,0.07
2021-04-12T18:00:00,2.28,45.85,1,888,263.5,186.1,-1.62,85.09,925.068,0.06
2021-04-12T19:00:00,3.69,49.76,1.11,1008,373.3,191.3,-0.01,85.598,926.084,0.06
2021-04-12T20:00:00,4.48,48.71,1.76,1007,410.2,201.1,0.28,85.598,926.084,0.05
2021-04-12T21:00:00,6.11,42.14,1.47,1038,449.1,205.5,0.58,85.852,913.892,0.06
2021-04-12T22:00:00,5.75,42.01,1.26,821,394.9,222,0.62,85.852,918.972,0.07
2021-04-12T23:00:00,4.65,42.74,0.7,433.7,228.3,232.8,0.3,85.852,919.988,0.07
2021-04-13T00:00:00,4.86,41.08,0.9,439,254.7,219.8,0.07,85.852,915.924,0.08
2021-04-13T01:00:00,4.39,44.52,0.77,272,163.7,226,-0.21,85.852,914.908,0.08
2021-04-13T02:00:00,2.03,51.37,0.76,85,57.12,224,-1.25,85.852,919.988,0.07
2021-04-13T03:00:00,0.66,56.92,1.88,2.32,4.64,224.1,-2.29,85.598,919.988,0.07
2021-04-13T04:00:00,0.37,50.36,0.73,0,2.25,232.9,-2.7,85.598,918.972,0.08
2021-04-13T05:00:00,0.1,53.27,0,0,2.24,237.3,-3.08,85.344,919.988,0.08
2021-04-13T06:00:00,-0.32,50.4,0.5,0,2.8,211.4,-4.31,85.344,919.988,0.08
2021-04-13T07:00:00,-0.29,48.88,0.26,0,3.38,210,-4.89,85.344,915.924,0.09
2021-04-13T08:00:00,-1.14,46.31,0.26,0,3.19,199,-5.8,85.344,921.004,0.08
2021-04-13T09:00:00,-1.44,41.79,0.35,0,3.11,206.4,,85.09,922.02,0.09
2021-04-13T10:00:00,-1.17,42.62,0.61,0,3.63,200.2,-6.77,85.09,922.02,0.09
2021-04-13T11:00:00,-1.44,49.17,1.22,0,0,205.5,-6.29,85.09,922.02,0.09
2021-04-13T12:00:00,-1.3,46.17,2.5,0,0,198.5,-5.77,85.09,923.036,0.08
2021-04-13T13:00:00,-1.56,46.55,2.01,0,0,186.2,-6.31,85.09,924.052,0.08
2021-04-13T14:00:00,-1.12,41.64,1.58,9.34,5.86,190.6,-6.24,85.09,924.052,0.08
2021-04-13T15:00:00,-0.66,48.91,0.68,100.7,57.33,222.8,-4.89,85.09,921.004,0.08
2021-04-13T16:00:00,-1.24,45.77,0.42,157.9,68.51,195.2,-5.7,85.09,923.036,0.08
2021-04-13T17:00:00,1.08,45.52,1.08,627,195.8,202,-3.04,85.09,916.94,0.09
2021-04-13T18:00:00,2.78,42.78,1.67,804,288.8,222.1,-0.19,85.344,914.908,0.08
2021-04-13T19:00:00,4.22,40.88,1.84,932,365.7,220.7,0.3,85.598,908.05,0.08
2021-04-13T20:00:00,3.9,40.95,1.71,525.2,244.5,239.8,0.13,85.598,913.892,0.08
2021-04-13T21:00:00,4.63,43.52,1.22,477.8,252.3,267.1,0.5,85.598,916.94,0.08
2021-04-13T22:00:00,4.49,43.04,0.9,337.1,191.2,276.2,0.45,85.598,916.94,0.08
2021-04-13T23:00:00,4.14,43.59,0.92,245.4,141.7,283,0.33,85.598,916.94,0.08
2021-04-14T00:00:00,4.24,38.4,0.77,229.4,130.3,272.5,0.22,85.852,916.94,0.09
2021-04-14T01:00:00,4.92,34.79,0.89,250.5,154,213.4,-0.28,85.852,913.892,0.09
2021-04-14T02:00:00,3.66,44.53,0.7,96.1,75.37,199.4,-1.19,85.852,914.908,0.09
2021-04-14T03:00:00,1.67,38.01,0.55,2.08,6.52,201.9,-2.68,85.598,915.924,0.09
2021-04-14T04:00:00,1.58,33.3,1.36,0,2.49,232.3,-2.83,85.598,916.94,0.1
2021-04-14T05:00:00,1.56,32.65,3.07,0,0.9,248.7,-2.94,85.344,913.892,0.09
2021-04-14T06:00:00,1.01,32.01,2.51,0,1.08,233.6,-3.57,85.09,912.876,0.09
2021-04-14T07:00:00,0.57,34.81,2.69,0,0.88,235.4,-3.97,85.09,912.876,0.09
2021-04-14T08:00:00,0.34,35.39,2.44,0,1.06,232,-4.38,85.09,912.114,0.09
2021-04-14T09:00:00,0.27,33.29,1.83,0,1.86,215,-4.91,85.09,910.082,0.09
2021-04-14T10:00:00,-0.45,38.1,1.11,0,1.35,234,-5.13,85.09,911.098,0.09
2021-04-14T11:00:00,-0.22,37.77,0.59,0,0,238.6,-5.03,85.09,912.114,0.1
2021-04-14T12:00:00,-0.14,38.8,0.57,0,0,250.2,-4.57,85.09,910.082,0.09
2021-04-14T13:00:00,-0.44,40.12,0.48,0,0,249.2,-4.72,85.09,911.098,0.09
2021-04-14T14:00:00,-1.07,44.36,0.32,15.24,6.09,238.3,-4.94,85.09,910.082,0.09
2021-04-14T15:00:00,-0.27,41.67,0.5,116.5,68.84,232.9,-4.52,85.09,910.082,0.1
2021-04-14T16:00:00,0.32,39.71,0.68,189.9,106.5,223,-4.03,85.09,908.05,0.1
2021-04-14T17:00:00,2.53,39.69,0.97,525.3,195.7,232.6,-1.3,85.09,907.034,0.09
2021-04-14T18:00:00,3.56,38.99,1.51,838,274,216.3,0.03,85.598,900.938,0.09
2021-04-14T19:00:00,5.1,40.56,1.38,830,325.4,224.5,0.47,85.598,905.002,0.09
2021-04-14T20:00:00,5.71,38.84,1.65,1002,425.2,226.8,0.68,85.852,906.018,0.09
2021-04-14T21:00:00,5.39,40.31,1.51,721.7,331.7,242.3,0.53,85.852,903.986,0.09
2021-04-14T22:00:00,5.06,39.61,1.54,567.2,293.1,261.2,0.49,85.852,906.018,0.09
2021-04-14T23:00:00,3.82,40.09,0.93,259,148,272.1,0.19,85.852,905.002,0.09
2021-04-15T00:00:00,5.59,44.79,1.14,483,276.7,233.4,0.38,85.852,890.016,0.1
2021-04-15T01:00:00,4.77,37.85,0.99,276.2,170.4,215.3,-0.28,85.852,891.032,0.1
2021-04-15T02:00:00,2.55,41.84,0.77,70.92,64.37,203.6,-1.23,85.852,883.92,0.09
2021-04-15T03:00:00,0.83,46.93,0.42,4.55,12.54,202.9,-2.57,85.852,887.984,0.1
2021-04-15T04:00:00,0.39,44.14,0.07,0,2.57,245.7,-2.46,85.598,894.08,0.11
2021-04-15T05:00:00,-0.06,49.01,0.41,0,2.48,225.8,-3.39,85.598,894.08,0.11
2021-04-15T06:00:00,-1.12,58.85,0.08,0,2.54,213.9,-4.42,85.344,894.08,0.11
2021-04-15T07:00:00,-0.96,56.53,0.28,0.54,2.27,263.3,-3.43,85.344,894.08,0.11
2021-04-15T08:00:00,-0.15,51.87,0,1.07,1.42,288.1,-2.4,85.344,894.08,0.1
2021-04-15T09:00:00,-0.23,62.9,0.48,0,0.63,283.9,-2.34,85.344,894.08,0.1
2021-04-15T10:00:00,-0.14,57.11,0.64,0,1.32,266.9,-2.79,85.344,890.016,0.1
2021-04-15T11:00:00,-0.03,55.93,1.35,0,0,241.4,-3.47,85.344,889,0.1
2021-04-15T12:00:00,-0.31,58.07,0.88,0,0,240,-3.84,85.344,891.032,0.1
2021-04-15T13:00:00,-0.46,59.68,0.8,0,0,230.8,-4.32,85.09,890.016,0.11
2021-04-15T14:00:00,-1.14,63.02,0.25,16.77,8.25,209.9,-5.14,85.09,886.968,0.11
2021-04-15T15:00:00,0.11,62.44,0.51,126.1,65.59,252.7,-3.02,85.09,882.904,0.11
2021-04-15T16:00:00,0.06,61.47,0.54,250.3,71.38,201.1,-3.78,85.344,891.032,0.11
2021-04-15T17:00:00,2.25,57.2,0.94,574.3,166,206.2,-1.81,85.344,893.064,0.12
2021-04-15T18:00:00,3.18,54.26,1.15,519.7,197.2,235.1,-0.17,85.344,893.064,0.11
2021-04-15T19:00:00,4.82,58.52,1.35,671.7,301,279.8,0.7,85.598,893.064,0.1
2021-04-15T20:00:00,4.72,55.09,1.55,589.5,270.2,272.7,0.62,85.598,891.032,0.1
2021-04-15T21:00:00,5.68,57.52,1.84,623.6,304.8,283.1,0.69,85.852,887.984,0.1
2021-04-15T22:00:00,4.52,56.54,1.81,365.2,195.8,283.9,0.5,85.852,877.062,0.1
2021-04-15T23:00:00,6.64,46.91,2.46,706.4,374.7,262.9,0.77,85.852,870.966,0.11
2021-04-16T00:00:00,7.07,47.31,2.75,686.6,393,234.8,0.69,85.852,867.918,0.11
2021-04-16T01:00:00,5.9,48.34,1.83,244.6,144.7,262.5,0.49,85.852,862.076,0.1
2021-04-16T02:00:00,5.41,48.45,1.2,77.07,52.1,264.7,0.36,85.852,861.06,0.1
2021-04-16T03:00:00,4.42,53.31,0.24,2.94,3.14,295.7,0.29,85.852,862.076,0.1
2021-04-16T04:00:00,3.63,53.79,0.26,0,0.99,276,0.01,85.852,861.06,0.11
2021-04-16T05:00:00,4.02,41.63,0.65,0,2.39,249.6,-0.51,85.598,860.044,0.11
2021-04-16T06:00:00,3.84,44.12,1.98,0,1.28,271.6,-0.51,85.598,861.06,0.11
2021-04-16T07:00:00,2.94,44.65,1.82,0,1.7,215.4,-1.89,85.344,863.092,0.11
2021-04-16T08:00:00,2.34,46.04,2.58,0,2.25,195.5,-2.77,85.344,863.092,0.11
2021-04-16T09:00:00,1.76,45.95,2.03,0,2.31,195,-3.41,85.344,863.092,0.11
2021-04-16T10:00:00,1.2,47.04,1.5,0,2.76,192.8,-4.21,85.09,865.124,0.12
2021-04-16T11:00:00,0.9,46,2.08,0,0,185.6,-4.51,85.09,863.092,0.12
2021-04-16T12:00:00,0.24,45.37,1.62,0,0,183.7,-5.27,85.09,860.044,0.12
2021-04-16T13:00:00,-0.75,49.68,0.54,0,0,182.2,-6.35,85.09,856.996,0.12
2021-04-16T14:00:00,-0.84,47.02,0.57,3.97,4.11,181.9,-6.74,85.09,860.044,0.12
2021-04-16T15:00:00,-0.59,46.71,0.45,29.05,24.92,185.7,-6.97,85.09,860.044,0.12
2021-04-16T16:00:00,0.78,42.72,0.27,221.7,69.51,189.7,-5.88,85.09,865.124,0.12
2021-04-16T17:00:00,3.72,56.55,1,713.1,189.3,203.5,-2.29,85.09,861.06,0.12
2021-04-16T18:00:00,5.14,56.18,1.01,670.6,226.7,245.2,0.46,85.598,862.076,0.11
2021-04-16T19:00:00,6.09,58.82,1.25,733.5,293.2,256.8,0.75,85.598,861.06,0.11
2021-04-16T20:00:00,7.61,50.41,1.14,880,362.9,242.5,0.91,85.852,868.934,0.11
2021-04-16T21:00:00,7.38,50.22,1.39,696,310.3,233.2,0.82,86.106,861.06,0.11
2021-04-16T22:00:00,8.37,46.6,1.67,783.5,372.5,242,0.95,86.106,847.09,0.12
2021-04-16T23:00:00,8.94,38.65,1.49,696,358.4,242.1,1,86.106,849.884,0.11
2021-04-17T00:00:00,8.3,39.91,1.67,540.4,299.4,243.5,0.85,86.106,842.01,0.11
2021-04-17T01:00:00,8.17,42.32,1.34,352.6,209.8,222.2,0.56,86.106,831.088,0.1
2021-04-17T02:00:00,6.83,44.75,1.2,127.7,110.9,207,0.26,86.106,837.946,0.1
2021-04-17T03:00:00,4.1,53.24,0.67,5.99,19.02,204.6,-0.78,86.106,843.026,0.1
2021-04-17T04:00:00,2.81,52.63,0.86,0,3.25,201.6,-1.85,85.852,834.898,0.11
2021-04-17T05:00:00,2.34,53.33,1.06,0,3.54,200.6,-2.52,85.598,837.946,0.12
2021-04-17T06:00:00,2.32,50.77,1.12,0,3.42,200.2,-3.05,85.598,837.946,0.11
2021-04-17T07:00:00,3.23,36.38,1.39,0,3.46,198.6,-3.29,85.598,835.914,0.11
2021-04-17T08:00:00,2.84,42.3,0.8,0,2.89,197.9,-4.05,85.598,838.962,0.11
2021-04-17T09:00:00,2.33,44.23,0.65,0,3.38,196.9,-4.52,85.598,836.93,0.11
2021-04-17T10:00:00,2.44,39.84,0.7,0,3.61,195.4,-4.88,85.344,838.962,0.11
2021-04-17T11:00:00,2.72,37.18,1.51,0,0,190.4,-4.57,85.344,839.978,0.11
2021-04-17T12:00:00,1.9,39.64,0.97,0,0,188.4,-5.15,85.344,837.946,0.11
2021-04-17T13:00:00,1.18,51.36,1.38,0,0,189.6,-5.22,85.344,835.914,0.11
2021-04-17T14:00:00,0.62,48.66,0.59,5.49,4.72,187.3,-5.84,85.344,837.946,0.12
2021-04-17T15:00:00,0.98,44.04,0.61,32.23,26.13,190.9,-5.81,85.344,837.946,0.12
2021-04-17T16:00:00,2.43,43.69,1.01,204.8,77.64,191.4,-4.91,85.344,839.978,0.12
2021-04-17T17:00:00,4.72,39.37,1.15,694,184.9,199.2,-1.69,85.344,835.914,0.12
2021-04-17T18:00:00,6.87,37.35,1.12,910,260.8,204.3,0.34,85.598,848.106,0.11
2021-04-17T19:00:00,7.83,38.11,1.7,1022,361.2,211,0.78,85.852,835.914,0.1
2021-04-17T20:00:00,9.4,37.63,1.62,1061,417.3,215.8,1.06,86.106,833.12,0.1
2021-04-17T21:00:00,10.42,34.73,1.49,1033,441.8,218.4,1.24,86.106,820.928,0.1
2021-04-17T22:00:00,10.9,34.68,1.57,941,434.1,220.3,1.28,86.36,808.99,0.11
2021-04-17T23:00:00,10.62,33.5,1.63,786.2,395.9,219.7,1.21,86.614,805.942,0.1
2021-04-18T00:00:00,10.88,31.79,1.36,572.6,326.8,218.5,1.04,86.614,803.91,0.1
2021-04-18T01:00:00,10.1,34.5,1.58,352,208.8,215,0.7,86.36,799.084,0.1
2021-04-18T02:00:00,9.01,36.04,1.16,130.3,111.7,211.4,0.57,86.36,801.878,0.09
2021-04-18T03:00:00,5.83,45.25,0.73,6.69,18.63,209.1,-0.33,86.36,801.116,0.09
2021-04-18T04:00:00,5.9,37.39,1.92,0,3.04,210.3,-0.78,86.106,802.894,0.1
2021-04-18T05:00:00,6.71,35.98,1.83,0,2.85,211.9,-0.73,85.852,802.894,0.1
2021-04-18T06:00:00,6.29,38.75,1.11,0,2.84,210.4,-1.31,85.598,801.878,0.09
2021-04-18T07:00:00,6.7,36.51,1.52,0,3.94,210.4,-1.21,85.598,803.91,0.1
2021-04-18T08:00:00,6.75,37.13,1.76,0,2.84,210.2,-1.21,85.598,804.926,0.1
2021-04-18T09:00:00,6.65,36.02,1.31,0,3.38,210.1,-1.46,85.598,803.91,0.09
2021-04-18T10:00:00,6.32,36.66,1.03,0,3.32,209.9,-1.92,85.598,801.878,0.1
2021-04-18T11:00:00,5.67,34.89,1.54,0,0,204.5,-2.16,85.598,801.116,0.1
2021-04-18T12:00:00,5.68,34.74,1.72,0,0,203.7,-2.28,85.598,802.894,0.1
2021-04-18T13:00:00,5.95,35.26,2.26,0,0,202.1,-2.12,85.598,804.926,0.1
2021-04-18T14:00:00,5.09,40.1,1.6,6.84,5.78,201.3,-2.59,85.598,797.052,0.1
2021-04-18T15:00:00,5.48,39.43,1.49,32.17,26,206.7,-2.47,85.598,799.084,0.1
2021-04-18T16:00:00,7.17,33.71,1.15,179.8,76.94,210.2,-1.63,85.598,789.94,0.1
2021-04-18T17:00:00,9.14,33.39,0.85,691.3,177.8,219.6,0.31,85.598,796.036,0.1
2021-04-18T18:00:00,11.2,33.15,1.29,902,252.9,225.8,1.15,86.106,796.036,0.1
2021-04-18T19:00:00,12.66,28.25,1.51,1011,353.6,231.5,1.34,86.36,799.084,0.08
2021-04-18T20:00:00,13.46,26.83,1.81,1050,413.2,232.3,1.4,86.614,788.924,0.07
2021-04-18T21:00:00,13.49,29.63,1.86,998,426.9,235.3,1.45,86.614,782.066,0.08
2021-04-18T22:00:00,13.78,29.94,2.03,919,422.1,231.6,1.47,86.614,771.906,0.08
2021-04-18T23:00:00,14.05,23.68,1.66,781.4,390.4,229.8,1.52,86.614,774.954,0.06
2021-04-19T00:00:00,13.1,21.11,2.02,536.9,299.1,225.3,1.21,86.614,758.952,0.06
2021-04-19T01:00:00,12.69,24.84,2.41,341.4,201.2,223.9,1.01,86.614,754.888,0.06
2021-04-19T02:00:00,11.94,28.46,1.81,141.9,111.1,228.4,0.94,86.614,766.064,0.06
2021-04-19T03:00:00,10.38,29.52,1.69,11.89,18.2,226.5,0.62,86.36,758.952,0.06
2021-04-19T04:00:00,10.1,32.74,2.13,0,2.47,224.6,0.49,86.106,748.03,0.06
2021-04-19T05:00:00,10,34.08,2.1,0,2.79,227.2,0.51,86.106,767.08,0.06
2021-04-19T06:00:00,9.66,33.84,2.32,0,2.6,226.5,0.46,85.852,766.064,0.06
2021-04-19T07:00:00,8.78,36.01,2.21,0,2.58,223,0.21,85.852,765.048,0.06
2021-04-19T08:00:00,8.26,35.43,2.49,0,2.68,217.4,0.02,85.852,758.952,0.06
2021-04-19T09:00:00,7.74,36.17,2.85,0,2.43,214,-0.23,85.598,754.888,0.06
2021-04-19T10:00:00,6.75,39.39,1.99,0,2.73,214.1,-0.78,85.598,754.888,0.06
2021-04-19T11:00:00,5.73,44.88,1.88,0,0,209.4,-1.22,85.598,755.904,0.07
2021-04-19T12:00:00,5.08,48.62,2.59,0,0,207.4,-1.25,85.598,754.126,0.07
2021-04-19T13:00:00,4.38,52.27,2.51,0,0,204.1,-1.61,85.598,749.046,0.07
2021-04-19T14:00:00,3.46,60.7,2.34,13.99,9.18,204.5,-1.87,85.344,752.094,0.07
2021-04-19T15:00:00,3.36,58.48,2.34,65.36,40.63,214.2,-1.64,85.344,751.078,0.07
2021-04-19T16:00:00,4.35,58.55,2.52,241.1,99.8,225.7,-0.55,85.344,736.092,0.07
2021-04-19T17:00:00,5.14,58.27,3.21,518.7,185.4,268.7,0.53,85.598,727.964,0.07
2021-04-19T18:00:00,5.51,60.05,2.67,395.3,168.5,293.9,0.63,85.598,739.902,0.06
2021-04-19T19:00:00,6.6,49.56,4.2,889,331.2,240.4,0.64,85.598,741.426,0.06
2021-04-19T20:00:00,6.94,45.38,4.06,1063,417.7,215.6,0.69,85.852,742.95,0.06
2021-04-19T21:00:00,8.02,46.71,3.74,1043,443.1,217.1,0.86,85.852,711.962,0.06
2021-04-19T22:00:00,8.27,43.72,4.14,957,437.2,218.3,0.82,86.106,723.9,0.06
2021-04-19T23:00:00,7.87,42.33,4.16,806,401.4,215,0.82,86.106,710.946,0.05
2021-04-20T00:00:00,7.46,40.92,4.24,593.8,330.5,210.4,0.59,86.106,711.962,0.04
2021-04-20T01:00:00,7.24,39.63,3.58,368.3,216.6,206,0.41,85.852,702.056,0.05
2021-04-20T02:00:00,6.34,44.07,3.06,139.6,120.9,200.8,0.18,85.852,705.104,0.05
2021-04-20T03:00:00,3.99,50.76,2.58,9.22,15.98,196.6,-0.88,85.598,703.072,0.05
2021-04-20T04:00:00,2.78,51.62,1.48,0,2.95,194.6,-1.98,85.598,699.008,0.06
2021-04-20T05:00:00,3.43,36.56,2.03,0,3.53,194.4,-2.36,85.598,703.072,0.06
2021-04-20T06:00:00,3.19,38.64,1.37,0,2.57,194.8,-2.99,85.598,697.992,0.06
2021-04-20T07:00:00,2.04,42.2,1.12,0,2.93,194.8,-3.77,85.344,700.024,0.06
2021-04-20T08:00:00,0.68,50.66,0.69,0,2.67,192.8,-4.56,85.344,696.976,0.06
2021-04-20T09:00:00,-0.07,52.81,0.41,0,3.52,192.4,-5.21,85.344,697.992,0.06
2021-04-20T10:00:00,-0.34,53.21,0.24,0,3.54,191.2,-5.66,85.344,699.008,0.06
2021-04-20T11:00:00,-0.68,53.18,0.27,0,0,186.5,-6.03,85.344,700.024,0.06
2021-04-20T12:00:00,,51.33,1.28,0,0,184.3,-6.13,85.344,706.12,0.06
2021-04-20T13:00:00,-0.51,51.05,2.14,0,0,183.8,-5.89,85.344,707.009,0.06
2021-04-20T14:00:00,-1.86,64.24,0.5,5.54,4.35,182.8,-6.93,85.09,707.898,0.06
2021-04-20T15:00:00,-2.91,62.95,0.36,38.48,24.48,184.7,-7.61,85.09,703.072,0.07
2021-04-20T16:00:00,-1.68,51.05,0.06,201.5,75.36,187.6,-6.93,85.344,696.976,0.07
2021-04-20T17:00:00,0.84,49.66,0.41,699.2,183.4,194.6,-2.95,85.344,706.882,0.06
2021-04-20T18:00:00,3.64,47.63,0.96,910,259.4,200.8,-0.09,85.598,703.072,0.07
2021-04-20T19:00:00,5.65,46.66,1.22,1019,350.5,205.6,0.64,85.852,709.93,0.05
2021-04-20T20:00:00,6.12,50.28,1.67,1062,405.2,208.2,0.71,86.106,708.914,0.05
2021-04-20T21:00:00,6.88,46.78,1.87,1037,427,209.5,0.86,86.106,687.07,0.07
2021-04-20T22:00:00,7.55,44,1.7,949,419.4,209.9,,86.106,680.974,0.08
2021-04-20T23:00:00,7.63,43.87,1.73,795.3,384.8,209.3,0.98,86.106,691.896,0.08
2021-04-21T00:00:00,7.55,41.23,1.29,581.2,313.1,207.9,0.76,86.106,678.942,0.08
2021-04-21T01:00:00,7.43,42.03,1.33,357.2,201.3,204.9,0.44,86.106,676.91,0.11
2021-04-21T02:00:00,6.46,43.8,1.11,132.6,112.7,202.1,0.19,86.106,676.91,0.1
2021-04-21T03:00:00,3.81,48.62,0.86,9.87,20.05,201.2,-1.02,86.106,678.942,0.09
2021-04-21T04:00:00,2.74,50.07,1.11,0,2.87,200,-2.01,86.106,675.894,0.09
2021-04-21T05:00:00,2.44,48.41,0.98,0,3.62,200.7,-2.52,85.852,676.91,0.09
2021-04-21T06:00:00,2.52,48.08,0.7,0,3.76,200.8,-3.01,85.598,674.878,0.08
2021-04-21T07:00:00,2.06,53.73,0.61,0,3.23,201,-3.61,85.598,677.926,0.07
2021-04-21T08:00:00,1.3,38.68,0.4,0,3.4,195.8,-4.46,85.598,674.878,0.08
2021-04-21T09:00:00,0.71,34.37,0.71,0,3.57,191.5,-5.48,85.598,676.91,0.08
2021-04-21T10:00:00,0.56,33.32,0.69,0,3.57,191.7,-5.95,85.344,678.942,0.07
2021-04-21T11:00:00,0.97,33.16,0.55,0,0,186,-6.13,85.344,670.052,0.07
2021-04-21T12:00:00,0.29,33.53,0.31,0,0,181.7,-6.7,85.344,674.878,0.07
2021-04-21T13:00:00,-0.29,37.25,0.42,0,0,181.3,-7.05,85.344,677.926,0.07
2021-04-21T14:00:00,0.34,34.41,1.75,11.2,7.66,180.8,-6.68,85.344,670.052,0.07
2021-04-21T15:00:00,0.54,36.06,1.84,57.04,29.47,184.3,-6.37,85.344,673.1,0.07
2021-04-21T16:00:00,1,35.63,1.5,240.5,75.18,186.6,-5.57,85.344,672.084,0.08
2021-04-21T17:00:00,3.09,35.33,1.6,701.7,187.6,193.1,-2.13,85.344,672.084,0.08
2021-04-21T18:00:00,5.29,37.19,1.87,925,263.8,198.1,-0.02,85.598,673.1,0.08
2021-04-21T19:00:00,5.89,32.29,2.48,1038,354,200.7,0.56,85.598,671.068,0.08
2021-04-21T20:00:00,7.99,36.66,1.89,1072,403.4,207.9,0.96,85.852,674.116,0.09
2021-04-21T21:00:00,8.41,35.3,2.08,1044,422.2,211.2,1.11,86.106,661.924,0.11
2021-04-21T22:00:00,8.73,34.85,2.61,959,417.6,211.4,1.13,86.106,656.082,0.16
2021-04-21T23:00:00,8.84,35.15,2.84,809,385.7,210.3,1.07,86.106,661.924,0.15
2021-04-22T00:00:00,8.76,32.59,2.68,594.3,314.3,208.6,0.88,86.106,637.032,0.2
2021-04-22T01:00:00,9.38,31.9,2.1,368.7,204.5,207.7,0.7,86.106,645.922,0.3
2021-04-22T02:00:00,8.65,31.34,2.03,140.2,115.5,202.3,0.49,86.106,648.97,0.24
2021-04-22T03:00:00,6.51,33.09,2.03,12.04,20.43,200.5,-0.39,86.106,651.002,0.16
2021-04-22T04:00:00,5.51,34.36,2.03,0,2.98,198.5,-1.21,85.852,648.97,0.13
2021-04-22T05:00:00,5.5,33.92,2.12,0,3.35,196.9,-1.6,85.598,644.906,0.12
2021-04-22T06:00:00,5.39,28.26,2.42,0,2.91,194.1,-1.96,85.598,644.906,0.11
2021-04-22T07:00:00,5.34,28.05,2.4,0,2.78,193.8,-2.39,85.598,641.096,0.1
2021-04-22T08:00:00,5.12,28.53,2.17,0,2.6,194.1,-2.77,85.598,643.89,0.1
2021-04-22T09:00:00,5.04,27.89,2.42,0,2.45,193.1,-2.97,85.598,647.954,0.1
2021-04-22T10:00:00,4.78,28.91,2.16,0,2.46,191.5,-3.38,85.598,655.066,0.1
2021-04-22T11:00:00,4.06,29.6,1.92,0,0,187.1,-4.01,85.598,647.954,0.09
